"Datetime","Day_local","Time_local","Filename","Temp.C.","Press.hPa.","Dia","Bin_num","dNdLogDP","Location","Date","Time"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,220.948425,27,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,241.701096,28,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,264.858572,29,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:30:32,"230318","12:30:32","230318B",31.1,1023.1,290.772823,30,1e-05,"SB",2023-03-18,"02:30:32"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,31.03602,1,248.884133,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,33.245919,2,232.936619,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,35.621778,3,494.397117,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,38.177436,4,425.913688,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,40.928108,5,464.677837,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,43.890551,6,562.630344,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,47.083263,7,584.450233,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,50.526707,8,787.990186,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,54.243578,9,684.270995,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,58.259102,10,735.27872,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,62.60139,11,779.652493,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,67.301855,12,756.387611,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,72.395691,13,796.005371,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,77.922435,14,571.277491,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,83.926625,15,433.050114,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,90.458579,16,493.547287,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,97.575293,17,987.35011,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,105.341507,18,755.269796,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,113.830947,19,676.12877,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,123.127778,20,820.983144,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,133.328301,21,818.316788,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,144.542924,22,629.963244,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,156.898442,23,643.692078,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,170.540668,24,529.358833,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,185.637421,25,548.715473,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,202.381934,26,580.636729,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,220.99666,27,545.935824,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,241.755187,28,376.110645,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,264.919349,29,221.795274,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:04,"230318","12:31:04","230318B",31.1,1023.2,290.841244,30,236.755995,"SB",2023-03-18,"02:31:04"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,31.027246,1,51.992099,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,33.236518,2,168.275179,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,35.611702,3,236.092389,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,38.166637,4,333.69759,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,40.916531,5,378.959144,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,43.878139,6,374.487727,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,47.069953,7,600.942566,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,50.512433,8,667.631718,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,54.228266,9,929.528037,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,58.242673,10,733.007639,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,62.58376,11,666.311402,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,67.282932,12,880.362106,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,72.375374,13,762.795604,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,77.900615,14,576.964169,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,83.903185,15,441.338403,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,90.43339,16,423.636048,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,97.548214,17,485.17557,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,105.312386,18,885.27625,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,113.799615,19,770.746057,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,123.094051,20,989.670358,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,133.291977,21,824.474246,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,144.503779,22,1050.071897,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,156.856231,23,938.845169,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,170.495116,24,583.173523,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,185.588225,25,833.04571,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,202.328752,26,642.246518,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,220.93911,27,690.588846,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,241.692851,28,573.776537,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,264.851726,29,405.427664,"SB",2023-03-18,"02:31:37"
2023-03-18 02:31:37,"230318","12:31:37","230318B",31,1023.3,290.76778,30,389.633404,"SB",2023-03-18,"02:31:37"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,31.060779,1,236.03005,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,33.2715,2,408.889445,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,35.648185,3,389.925937,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,38.204672,4,412.544236,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,40.956173,5,391.049395,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,43.919442,6,736.580242,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,47.112974,7,649.914014,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,50.557229,8,660.339222,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,54.274896,9,902.922859,"SB",2023-03-18,"02:32:10"
